RNC,FileId,Time,Sequence No,Latitude,Longitude,Task Name,Call ID,Cell ID,App Throughput DL (kbit/s),App Throughput UL (kbit/s),Technology,Aggregate C/I (dB),RxLev (Sub) (dBm),RxQual (Sub),Tx Power (dBm),DL Coding Scheme,Ul Coding Scheme,DL RLC Throughput (kbps),UL RLC Throughput (kbps),DL LLC Throughput (kbps),UL LLC Throughput (kbps)
CTPA,10001005,2/3/2015 8:54:56 PM,790,-23.604425,-46.636845,FTP DL,9,7975,,,GPRS,,,,,2,2,,124.393,,
CTPA,10001005,2/3/2015 8:54:57 PM,791,-23.604522,-46.636855,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:54:58 PM,792,-23.604623,-46.636870,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:54:59 PM,793,-23.604728,-46.636892,FTP DL,9,7975,,,GPRS,,,,,1,1,,323.232,,
CTPA,10001005,2/3/2015 8:55:00 PM,794,-23.604835,-46.636918,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:01 PM,795,-23.604943,-46.636947,FTP DL,9,7975,,,GPRS,,,,,2,2,,450.704,,
CTPA,10001005,2/3/2015 8:55:02 PM,796,-23.605053,-46.636978,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:03 PM,797,-23.605163,-46.637008,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:04 PM,798,-23.605272,-46.637040,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:05 PM,799,-23.605387,-46.637078,FTP DL,9,7975,,,GPRS,,,,,2,2,,391.677,,
CTPA,10001005,2/3/2015 8:55:06 PM,800,-23.605502,-46.637117,FTP DL,9,7975,,,GPRS,,,,,1,1,,246.154,,
CTPA,10001005,2/3/2015 8:55:07 PM,801,-23.605615,-46.637155,FTP DL,9,7975,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:08 PM,802,-23.605727,-46.637190,FTP DL,9,7975,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:09 PM,803,-23.605835,-46.637227,FTP DL,9,7975,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/3/2015 8:55:10 PM,804,-23.605942,-46.637263,FTP DL,9,7975,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/3/2015 8:55:11 PM,805,-23.606042,-46.637297,FTP DL,9,7975,,,GPRS,,,,,2,2,369101.4,0,,
CTPA,10001005,2/3/2015 8:55:12 PM,806,-23.606138,-46.637330,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:13 PM,807,-23.606237,-46.637363,FTP DL,9,7975,,,GPRS,,,,,1,2,,663.063,,
CTPA,10001005,2/3/2015 8:55:14 PM,808,-23.606338,-46.637393,FTP DL,9,7975,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:15 PM,809,-23.606443,-46.637428,FTP DL,9,7975,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:16 PM,810,-23.606548,-46.637463,FTP DL,9,7975,,,GPRS,,,,,2,1,,290.799,,
CTPA,10001005,2/3/2015 8:55:17 PM,811,-23.606650,-46.637497,FTP DL,9,7975,1.21,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:18 PM,812,-23.606747,-46.637530,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:19 PM,813,-23.606838,-46.637563,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:20 PM,814,-23.606927,-46.637588,FTP DL,9,7975,4.91,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:21 PM,815,-23.607017,-46.637620,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:22 PM,816,-23.607103,-46.637648,FTP DL,9,7975,,,GPRS,,,,,2,2,,298.681,,
CTPA,10001005,2/3/2015 8:55:23 PM,817,-23.607188,-46.637675,FTP DL,9,7975,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:24 PM,818,-23.607272,-46.637697,FTP DL,9,7975,4.09,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:25 PM,819,-23.607360,-46.637722,FTP DL,9,6504,,,GPRS,,,,,1,1,,327.021,,
CTPA,10001005,2/3/2015 8:55:26 PM,820,-23.607452,-46.637748,FTP DL,9,6504,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:27 PM,821,-23.607542,-46.637770,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:28 PM,822,-23.607625,-46.637788,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:29 PM,823,-23.607703,-46.637803,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:30 PM,824,-23.607782,-46.637818,FTP DL,9,6504,2.74,,GPRS,,,,,2,1,,280.702,,
CTPA,10001005,2/3/2015 8:55:31 PM,825,-23.607857,-46.637835,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:32 PM,826,-23.607933,-46.637848,FTP DL,9,6504,,,GPRS,,,,,2,2,,295.612,,
CTPA,10001005,2/3/2015 8:55:33 PM,827,-23.607998,-46.637858,FTP DL,9,6504,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:34 PM,828,-23.608055,-46.637867,FTP DL,9,6504,3.92,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:35 PM,829,-23.608108,-46.637870,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:36 PM,830,-23.608167,-46.637877,FTP DL,9,6504,,,GPRS,,,,,2,1,,308.864,,
CTPA,10001005,2/3/2015 8:55:37 PM,831,-23.608233,-46.637883,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:38 PM,832,-23.608298,-46.637888,FTP DL,9,6504,3.76,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:39 PM,833,-23.608363,-46.637895,FTP DL,9,6504,,,GPRS,,,,,2,2,,281.495,,
CTPA,10001005,2/3/2015 8:55:40 PM,834,-23.608432,-46.637900,FTP DL,9,6504,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:41 PM,835,-23.608500,-46.637907,FTP DL,9,6504,,,GPRS,,,,,2,1,,324.638,,
CTPA,10001005,2/3/2015 8:55:42 PM,836,-23.608570,-46.637913,FTP DL,9,6504,,,GPRS,,,,,2,1,,186.047,,
CTPA,10001005,2/3/2015 8:55:43 PM,837,-23.608642,-46.637918,FTP DL,9,6504,3.54,,GPRS,,,,,2,1,,380.669,,
CTPA,10001005,2/3/2015 8:55:44 PM,838,-23.608713,-46.637925,FTP DL,9,6504,,,GPRS,,,,,2,2,,169.163,,
CTPA,10001005,2/3/2015 8:55:45 PM,839,-23.608790,-46.637928,FTP DL,9,6504,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:46 PM,840,-23.608870,-46.637930,FTP DL,9,6504,,,GPRS,,,,,2,1,,252.965,,
CTPA,10001005,2/3/2015 8:55:47 PM,841,-23.608953,-46.637932,FTP DL,9,6504,,,GPRS,,,,,2,1,,189.536,,
CTPA,10001005,2/3/2015 8:55:48 PM,842,-23.609038,-46.637932,FTP DL,9,6504,3.01,,GPRS,,,,,2,1,,183.557,,
CTPA,10001005,2/3/2015 8:55:49 PM,843,-23.609127,-46.637935,FTP DL,9,6504,,,GPRS,,,,,2,2,,387.292,,
CTPA,10001005,2/3/2015 8:55:50 PM,844,-23.609212,-46.637937,FTP DL,9,6504,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:51 PM,845,-23.609295,-46.637938,FTP DL,9,6504,,,GPRS,,,,,2,2,,287.964,,
CTPA,10001005,2/3/2015 8:55:52 PM,846,-23.609380,-46.637940,FTP DL,9,6504,3.74,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:53 PM,847,-23.609467,-46.637942,FTP DL,9,6504,,,GPRS,,,,,2,2,,281.938,,
CTPA,10001005,2/3/2015 8:55:54 PM,848,-23.609553,-46.637943,FTP DL,9,6504,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:55:55 PM,849,-23.609640,-46.637945,FTP DL,9,6504,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:55:56 PM,850,-23.609723,-46.637947,FTP DL,9,6504,,,GPRS,,,,,2,2,,326.392,,
CTPA,10001005,2/3/2015 8:55:57 PM,851,-23.609797,-46.637947,FTP DL,9,6504,,,GPRS,,,,,2,2,0,158.155,,
CTPA,10001005,2/3/2015 8:55:58 PM,852,-23.609855,-46.637943,FTP DL,9,6504,,,GPRS,,,,,2,2,,135.881,,
CTPA,10001005,2/3/2015 8:55:59 PM,853,-23.609910,-46.637942,FTP DL,9,6504,2.5,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:56:00 PM,854,-23.609962,-46.637935,FTP DL,9,6504,,,GPRS,,,,,2,2,,114.695,,
CTPA,10001005,2/3/2015 8:56:01 PM,855,-23.610007,-46.637935,FTP DL,9,6504,,,GPRS,,,,,2,2,,920.422,,
CTPA,10001005,2/3/2015 8:56:02 PM,856,-23.610047,-46.637935,FTP DL,9,6506,,,GPRS,,,,,1,2,15493.14,334.328,,
CTPA,10001005,2/3/2015 8:56:03 PM,857,-23.610080,-46.637935,FTP DL,9,6506,,,GPRS,,,,,2,1,,188.605,,
CTPA,10001005,2/3/2015 8:56:04 PM,858,-23.610110,-46.637937,FTP DL,9,6506,3.22,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:56:05 PM,859,-23.610132,-46.637935,FTP DL,9,6506,,,GPRS,,,,,2,1,,173.677,,
CTPA,10001005,2/3/2015 8:56:06 PM,860,-23.610145,-46.637933,FTP DL,9,6506,,,GPRS,,,,,2,2,,178.604,,
CTPA,10001005,2/3/2015 8:56:07 PM,861,-23.610148,-46.637930,FTP DL,9,6506,,,GPRS,,,,,2,1,,126.858,,
CTPA,10001005,2/3/2015 8:56:08 PM,862,-23.610150,-46.637932,FTP DL,9,6506,,,GPRS,,,,,2,1,,116.047,,
CTPA,10001005,2/3/2015 8:56:09 PM,863,-23.610150,-46.637935,FTP DL,9,6506,3.37,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:10 PM,864,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:11 PM,865,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:12 PM,866,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,141.515,,
CTPA,10001005,2/3/2015 8:56:13 PM,867,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:14 PM,868,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,127.643,,
CTPA,10001005,2/3/2015 8:56:15 PM,869,-23.610152,-46.637938,FTP DL,9,6506,2.57,,GPRS,,,,,2,1,,123.672,,
CTPA,10001005,2/3/2015 8:56:16 PM,870,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,165.375,,
CTPA,10001005,2/3/2015 8:56:17 PM,871,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:56:18 PM,872,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,114.49,,
CTPA,10001005,2/3/2015 8:56:19 PM,873,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,123.314,,
CTPA,10001005,2/3/2015 8:56:20 PM,874,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,109.215,,
CTPA,10001005,2/3/2015 8:56:21 PM,875,-23.610152,-46.637938,FTP DL,9,6506,2.73,,GPRS,,,,,2,1,,98.084,,
CTPA,10001005,2/3/2015 8:56:22 PM,876,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,126.858,,
CTPA,10001005,2/3/2015 8:56:23 PM,877,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:24 PM,878,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,1,1,,84.377,,
CTPA,10001005,2/3/2015 8:56:25 PM,879,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,139.131,,
CTPA,10001005,2/3/2015 8:56:26 PM,880,-23.610152,-46.637938,FTP DL,9,6506,2.71,,GPRS,,,,,2,1,,143.713,,
CTPA,10001005,2/3/2015 8:56:27 PM,881,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:56:28 PM,882,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,177.777,,
CTPA,10001005,2/3/2015 8:56:29 PM,883,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,224.168,,
CTPA,10001005,2/3/2015 8:56:30 PM,884,-23.610152,-46.637938,FTP DL,9,6506,4.92,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 8:56:31 PM,885,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,120.679,,
CTPA,10001005,2/3/2015 8:56:32 PM,886,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,241.055,,
CTPA,10001005,2/3/2015 8:56:33 PM,887,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,184.793,,
CTPA,10001005,2/3/2015 8:56:34 PM,888,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:35 PM,889,-23.610152,-46.637938,FTP DL,9,6506,3.28,,GPRS,,,,,2,1,,143.756,,
CTPA,10001005,2/3/2015 8:56:36 PM,890,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,105.35,,
CTPA,10001005,2/3/2015 8:56:37 PM,891,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:38 PM,892,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,165.589,,
CTPA,10001005,2/3/2015 8:56:39 PM,893,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,127.617,,
CTPA,10001005,2/3/2015 8:56:40 PM,894,-23.610152,-46.637938,FTP DL,9,6506,2.84,,GPRS,,,,,2,2,,60.721,,
CTPA,10001005,2/3/2015 8:56:41 PM,895,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,147.239,,
CTPA,10001005,2/3/2015 8:56:42 PM,896,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,125.122,,
CTPA,10001005,2/3/2015 8:56:43 PM,897,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,58.555,,
CTPA,10001005,2/3/2015 8:56:44 PM,898,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:45 PM,899,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,1,,83.009,,
CTPA,10001005,2/3/2015 8:56:46 PM,900,-23.610152,-46.637938,FTP DL,9,6506,2.63,,GPRS,,,,,2,1,,110.535,,
CTPA,10001005,2/3/2015 8:56:47 PM,901,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:48 PM,902,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 8:56:49 PM,903,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,419.345,,
CTPA,10001005,2/3/2015 8:56:50 PM,904,-23.610152,-46.637938,FTP DL,9,6506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:26 PM,905,-23.640962,-46.643708,FTP DL,1,8826,,,,,,,,,,,,,
CTPA,10001005,2/3/2015 9:06:27 PM,906,-23.640962,-46.643708,FTP DL,1,8826,,,GPRS,,,,,1,2,434297.7,,,
CTPA,10001005,2/3/2015 9:06:28 PM,907,-23.641048,-46.643740,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:29 PM,908,-23.641133,-46.643777,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:30 PM,909,-23.641220,-46.643813,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:31 PM,910,-23.641307,-46.643860,FTP DL,1,8826,,,GPRS,,,,,2,1,252293.3,324.826,,
CTPA,10001005,2/3/2015 9:06:32 PM,911,-23.641398,-46.643910,FTP DL,1,8826,,,GPRS,,,,,1,2,,273.038,,
CTPA,10001005,2/3/2015 9:06:33 PM,912,-23.641492,-46.643960,FTP DL,1,8826,,,GPRS,,,,,2,2,492135,325.818,,
CTPA,10001005,2/3/2015 9:06:34 PM,913,-23.641595,-46.644005,FTP DL,1,8826,,,GPRS,,,,,1,1,606814.8,,,
CTPA,10001005,2/3/2015 9:06:35 PM,914,-23.641693,-46.644050,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:36 PM,915,-23.641792,-46.644090,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:37 PM,916,-23.641897,-46.644132,FTP DL,1,8826,,,GPRS,,,,,2,1,,323.137,,
CTPA,10001005,2/3/2015 9:06:38 PM,917,-23.642000,-46.644173,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:39 PM,918,-23.642103,-46.644213,FTP DL,1,8826,2.49,,GPRS,,,,,2,1,,381.142,,
CTPA,10001005,2/3/2015 9:06:40 PM,919,-23.642203,-46.644255,FTP DL,1,8826,,,GPRS,,,,,2,2,,352.617,,
CTPA,10001005,2/3/2015 9:06:41 PM,920,-23.642302,-46.644297,FTP DL,1,8826,,,GPRS,,,,,2,1,,432.433,,
CTPA,10001005,2/3/2015 9:06:42 PM,921,-23.642400,-46.644337,FTP DL,1,8826,,,GPRS,,,,,2,2,,243.81,,
CTPA,10001005,2/3/2015 9:06:43 PM,922,-23.642495,-46.644375,FTP DL,1,8826,3.79,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 9:06:44 PM,923,-23.642592,-46.644422,FTP DL,1,8826,,,GPRS,,,,,2,2,,332.221,,
CTPA,10001005,2/3/2015 9:06:45 PM,924,-23.642685,-46.644467,FTP DL,1,8826,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 9:06:46 PM,925,-23.642772,-46.644508,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:47 PM,926,-23.642845,-46.644542,FTP DL,1,8826,3.45,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:48 PM,927,-23.642912,-46.644570,FTP DL,1,8826,,,GPRS,,,,,2,1,,272.162,,
CTPA,10001005,2/3/2015 9:06:49 PM,928,-23.642968,-46.644592,FTP DL,1,8826,,,GPRS,,,,,2,1,,344.086,,
CTPA,10001005,2/3/2015 9:06:50 PM,929,-23.643025,-46.644615,FTP DL,1,8826,,,GPRS,,,,,2,2,,299.065,,
CTPA,10001005,2/3/2015 9:06:51 PM,930,-23.643082,-46.644642,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:52 PM,931,-23.643142,-46.644668,FTP DL,1,8826,3.59,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:53 PM,932,-23.643212,-46.644693,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:54 PM,933,-23.643287,-46.644720,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:55 PM,934,-23.643368,-46.644745,FTP DL,1,8826,,,GPRS,,,,,2,1,,284.39,,
CTPA,10001005,2/3/2015 9:06:56 PM,935,-23.643457,-46.644770,FTP DL,1,8826,4.06,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 9:06:57 PM,936,-23.643550,-46.644793,FTP DL,1,8826,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:18:17 PM,937,-23.637278,-46.593535,FTP DL,14,11982,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:18:18 PM,938,-23.637278,-46.593535,FTP DL,14,11982,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:18:19 PM,939,-23.637183,-46.593665,FTP DL,14,11982,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:18:20 PM,940,-23.637087,-46.593793,FTP DL,14,11982,,,GPRS,,,,,1,2,232855.9,,,
CTPA,10001005,2/13/2015 1:18:21 PM,941,-23.636987,-46.593920,FTP DL,14,11982,,,GPRS,,,,,1,1,440430.2,1112.231,,
CTPA,10001005,2/13/2015 1:18:22 PM,942,-23.636878,-46.594042,FTP DL,14,11982,,,GPRS,,,,,1,1,,63.366,,
CTPA,10001005,2/13/2015 1:18:23 PM,943,-23.636637,-46.594257,FTP DL,14,11982,,,GPRS,,,,,1,1,1370172,,,
CTPA,10001005,2/13/2015 1:18:24 PM,944,-23.636503,-46.594352,FTP DL,14,11982,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:25 PM,945,-23.636367,-46.594440,FTP DL,14,11982,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:26 PM,946,-23.636225,-46.594523,FTP DL,14,11982,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:27 PM,947,-23.636082,-46.594603,FTP DL,14,11982,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:28 PM,948,-23.636082,-46.594603,FTP DL,14,11982,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:29 PM,949,-23.635785,-46.594748,FTP DL,14,11982,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:30 PM,950,-23.635633,-46.594812,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:31 PM,951,-23.635477,-46.594868,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:32 PM,952,-23.635318,-46.594920,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:33 PM,953,-23.635158,-46.594972,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:34 PM,954,-23.634998,-46.595020,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:35 PM,955,-23.634842,-46.595068,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:36 PM,956,-23.634687,-46.595117,FTP DL,14,11982,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:37 PM,957,-23.634535,-46.595163,FTP DL,14,11982,,,GSM,,,,,,,,4.344,,
CTPA,10001005,2/13/2015 1:18:38 PM,958,-23.634390,-46.595208,FTP DL,14,2441,,,GSM,,,,,,,,,,
CTPA,10001005,2/13/2015 1:18:39 PM,959,-23.634390,-46.595208,FTP DL,14,2441,,,,,-59,0,5,,,,0,,
CTPA,10001005,2/13/2015 1:18:40 PM,960,-23.634110,-46.595295,FTP DL,14,2441,,0,GSM,,-61.75,0,5,,,,63.179,,
CTPA,10001005,2/13/2015 1:20:08 PM,961,-23.630375,-46.596143,FTP DL,16,1993,,,GPRS,,,,,,,,,,
CTPA,10001005,2/13/2015 1:20:09 PM,962,-23.630375,-46.596143,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:10 PM,963,-23.630355,-46.596147,FTP DL,16,1993,,,GPRS,,,,,2,2,468415.2,325.907,,
CTPA,10001005,2/13/2015 1:20:11 PM,964,-23.630332,-46.596152,FTP DL,16,1993,,,GPRS,,,,,2,1,,217.317,,
CTPA,10001005,2/13/2015 1:20:12 PM,965,-23.630310,-46.596155,FTP DL,16,1993,,,GPRS,,,,,1,2,,560.857,,
CTPA,10001005,2/13/2015 1:20:13 PM,966,-23.630273,-46.596162,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:14 PM,967,-23.630273,-46.596162,FTP DL,16,1993,,,GPRS,,,,,2,2,,372.96,,
CTPA,10001005,2/13/2015 1:20:15 PM,968,-23.630252,-46.596165,FTP DL,16,1993,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/13/2015 1:20:16 PM,969,-23.630230,-46.596168,FTP DL,16,1993,,,GPRS,,,,,2,1,,379.146,,
CTPA,10001005,2/13/2015 1:20:17 PM,970,-23.630208,-46.596173,FTP DL,16,1993,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/13/2015 1:20:18 PM,971,-23.630185,-46.596178,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:19 PM,972,-23.630163,-46.596182,FTP DL,16,1993,,,GPRS,,,,,2,1,,348.142,,
CTPA,10001005,2/13/2015 1:20:20 PM,973,-23.630145,-46.596187,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:21 PM,974,-23.630127,-46.596190,FTP DL,16,1993,2.44,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:22 PM,975,-23.630112,-46.596193,FTP DL,16,1993,,,GPRS,,,,,2,1,,372.815,,
CTPA,10001005,2/13/2015 1:20:23 PM,976,-23.630100,-46.596195,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:24 PM,977,-23.630095,-46.596197,FTP DL,16,1993,,,GPRS,,,,,1,2,0,,,
CTPA,10001005,2/13/2015 1:20:25 PM,978,-23.630093,-46.596197,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:26 PM,979,-23.630093,-46.596197,FTP DL,16,1993,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:27 PM,980,-23.630093,-46.596197,FTP DL,16,1993,2.63,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/13/2015 1:20:28 PM,981,-23.630093,-46.596197,FTP DL,16,1993,,,GPRS,,,,,2,1,,325.614,,
CTPA,10001005,2/13/2015 1:20:29 PM,982,-23.630093,-46.596197,FTP DL,16,1993,,,GPRS,,,,,2,2,,382.09,,
CTPA,10001005,2/13/2015 1:20:30 PM,983,-23.630093,-46.596197,FTP DL,16,1993,,,GPRS,,,,,2,1,,277.537,,
CTPA,10001005,2/13/2015 1:20:31 PM,984,-23.630092,-46.596197,FTP DL,16,1993,4.2,,GPRS,,,,,2,1,,,,
